time,open,high,low,close,Basis,Upper,Lower,Plot,Plot,Shapes,Shapes,Basis,Upper,Lower,Volume,Vwap midle Line,Plot,RSI Color,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Infinity Reversal Line,Volume EMA,Infinty X Trend
2019-10-06T03:00:00+03:00,8122.01,8148.43,7859.03,7937.72,NaN,NaN,NaN,NaN,NaN,0,0,8144.056499999999,8404.698913530547,7883.414086469452,21202.268,50,52.94014534578054,28.705583405621624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-06T15:00:00+03:00,7935.35,8045.51,7760,7852.79,NaN,NaN,NaN,NaN,NaN,0,0,8143.451999999999,8405.590402421347,7881.313597578652,20706.771,50,50.46890985235245,26.965230476695908,26.965230476695908,26.965230476695908,26.965230476695908,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-07T03:00:00+03:00,7851.01,8225,7764.42,7975.99,9271.501551724137,11276.868304720936,7266.134798727338,NaN,NaN,0,0,8143.969999999998,8406.408504111125,7881.531495888872,29376.782,50,50.38835373122937,33.28403592517432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-07T15:00:00+03:00,7975.51,8330,7975.2,8186.88,9233.488620689655,11236.066209069706,7230.911032309605,NaN,NaN,0,0,8146.182499999998,8408.967397425897,7883.3976025741,33383.517,50,53.12393746435795,42.460973783434966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-08T03:00:00+03:00,8188.55,8322.01,8132.27,8177.48,9194.917586206897,11191.18027618814,7198.654896225653,NaN,NaN,0,0,8144.794499999998,8406.817458190964,7882.771541809033,23505.799,50,54.77417134377148,42.18245376575906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-08T15:00:00+03:00,8176.64,8242.52,8103.88,8167.62,9158.03172413793,11149.793008605879,7166.270439669982,NaN,NaN,0,0,8150.304499999998,8410.696485781249,7889.912514218748,21209.366,50,55.565855822346066,41.87219366948632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-09T03:00:00+03:00,8168.33,8236.15,8113,8183.32,9122.320689655173,11108.42519900336,7136.216180306985,NaN,NaN,0,0,8176.194999999998,8486.529347599671,7865.860652400325,19599.74,50,56.31438157560462,42.59619964383812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-09T15:00:00+03:00,8183.32,8700,8159.77,8559.77,9095.730172413792,11069.917121327697,7121.543223499888,NaN,NaN,0,0,8200.687499999998,8538.607056218776,7862.76794378122,45853.903,50,65.88812323107923,56.565760904564414,NaN,NaN,NaN,NaN,56.565760904564414,NaN,56.565760904564414,NaN,102,99,96
2019-10-10T03:00:00+03:00,8559.77,8640.89,8465.84,8524.63,9069.07672413793,11031.608897767075,7106.544550508786,NaN,NaN,0,0,8214.196499999998,8584.684963533076,7843.708036466919,21856.784,50,71.12641693065248,55.21500044174581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-10T15:00:00+03:00,8524.66,8587.24,8419.34,8556.02,9041.429655172415,10986.83953227556,7096.01977806927,NaN,NaN,0,0,8211.340499999998,8578.369424172193,7844.311575827804,22428.884,50,74.74774136439207,56.22069887379112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-11T03:00:00+03:00,8557,8788,8280,8295.88,9009.101206896552,10940.626240546095,7077.57617324701,NaN,NaN,0,0,8209.619499999997,8575.477870273502,7843.761129726492,46111.693,50,70.67216765518961,46.83428685117711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-11T15:00:00+03:00,8295.74,8369.99,8210,8255.58,8971.867586206896,10876.614998786441,7067.120173627351,NaN,NaN,0,0,8212.8285,8581.35884080114,7844.298159198859,23046.271,50,66.04535569677981,45.56512066672253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-12T03:00:00+03:00,8255.54,8366.79,8248.34,8319.75,8937.612931034482,10816.402221901359,7058.823640167605,NaN,NaN,0,0,8210.232499999998,8575.518102337559,7844.946897662437,17459.332,50,64.7315009851628,47.982345370602296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-12T15:00:00+03:00,8319.74,8397.45,8290.5,8300.22,8902.421206896552,10750.939773578153,7053.90264021495,NaN,NaN,0,0,8216.726499999999,8586.726276609455,7846.726723390542,20302.182,50,62.549739185420094,47.29400890787983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-13T03:00:00+03:00,8300.31,8378.19,8277.32,8345.14,8868.855862068966,10685.660292449058,7052.051431688874,NaN,NaN,0,0,8219.445999999998,8590.308506565623,7848.583493434374,14914.632,50,63.44556257320274,49.10258673411516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-13T15:00:00+03:00,8345.14,8456,8137.3,8274.66,8833.380172413792,10614.504145327975,7052.256199499609,NaN,NaN,0,0,8226.175999999998,8596.275479783615,7856.076520216381,28906.281,50,59.0332757605166,46.41158223883634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-14T03:00:00+03:00,8274.33,8329.38,8243.87,8279.61,8798.60396551724,10542.465215158161,7054.74271587632,NaN,NaN,0,0,8236.950499999997,8607.834224122811,7866.066775877183,16899.473,50,55.81935888611952,46.63279414789632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-14T15:00:00+03:00,8277.61,8381.77,8205.02,8346.05,8764.876896551725,10466.260164873996,7063.493628229453,NaN,NaN,0,0,8247.787499999999,8612.038842447944,7883.536157552054,45100.348,50,59.041679295094255,49.637839497336344,NaN,NaN,NaN,NaN,49.637839497336344,NaN,49.637839497336344,NaN,102,99,96
2019-10-15T03:00:00+03:00,8346.31,8408.62,8258.33,8294.5,8730.596896551724,10387.815422708534,7073.378370394914,NaN,NaN,0,0,8249.680999999999,8611.68682613549,7887.675173864507,27083.836,50,56.038114833397216,47.407321591865944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-15T15:00:00+03:00,8294.23,8378.51,8080,8160.01,8694.575172413794,10308.445113202893,7080.705231624694,NaN,NaN,0,0,8255.8115,8600.201849996925,7911.421150003073,59162.913,50,44.478802364310425,42.092990240091225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-16T03:00:00+03:00,8160.55,8184,8010.64,8060.33,8658.32224137931,10232.600887525226,7084.043595233394,NaN,NaN,0,0,8262.782499999998,8578.729043065681,7946.835956934314,31529.831,50,35.304686826329366,38.63600048827275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-16T15:00:00+03:00,8060.33,8060.33,7900.24,7992.21,8620.489310344828,10150.903321437832,7090.075299251825,NaN,NaN,0,0,8267.283499999998,8569.003697883934,7965.563302116061,38904.621,50,29.767004192383347,36.433861099317554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-17T03:00:00+03:00,7994.76,8119,7930,8066.01,8584.452931034482,10066.189746313052,7102.716115755914,NaN,NaN,0,0,8261.3995,8573.571026598744,7949.227973401255,33557.317,50,29.548671451343626,40.39740965403523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-17T15:00:00+03:00,8066.01,8124.63,8015.23,8069.2,8548.488103448275,9976.260217644136,7120.715989252414,NaN,NaN,0,0,8248.6055,8592.815551885447,7904.395448114551,24797.285,50,30.210132258207608,40.56990753358507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-18T03:00:00+03:00,8069.41,8117.3,7812,7921.6,8515.127758620689,9909.111783355005,7121.1437338863725,NaN,NaN,0,0,8237.4215,8605.161510783342,7869.681489216659,38208.574,50,28.102539637413788,35.45666011074084,35.45666011074084,NaN,35.45666011074084,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-18T15:00:00+03:00,7920.65,7984,7880.1,7943.94,8475.449137931035,9799.437909314209,7151.460366547861,NaN,NaN,0,0,8225.4425,8614.445199213022,7836.439800786977,37042.778,50,28.624870475289033,36.75591452750712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-19T03:00:00+03:00,7945.57,8011,7892.85,7943.74,8437.001206896552,9689.049829864922,7184.952583928181,NaN,NaN,0,0,8194.810499999998,8569.91903946437,7819.701960535626,30247.903,50,29.984913050557562,36.748782430661144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-19T15:00:00+03:00,7943.74,8108.54,7852.12,7947.13,8398.738793103448,9570.09189438287,7227.385691824028,NaN,NaN,0,0,8165.698499999999,8523.893172560976,7807.503827439021,47776.492,50,31.817728885602435,36.972025372170634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-20T03:00:00+03:00,7947.78,7980,7871.17,7942.39,8362.459310344826,9455.113632675815,7269.804988013836,NaN,NaN,0,0,8148.808999999998,8460.648926301956,7836.969073698041,34077.823,50,34.12067332485064,36.77657188767118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-20T15:00:00+03:00,7942.39,8300.5,7937.15,8218.23,8332.026551724144,9337.230896250894,7326.822207197393,NaN,NaN,0,0,8145.609499999999,8452.623680680705,7838.595319319293,44586.092,50,44.46096124076912,52.51034206564331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-21T03:00:00+03:00,8218.23,8284.38,8178,8231.89,8301.510344827591,9204.344604050624,7398.6760856045585,NaN,NaN,0,0,8142.917499999999,8446.957208122245,7838.877791877752,25554.859,50,53.06337826977242,53.132364351980584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-21T15:00:00+03:00,8231.89,8334.57,8150,8201.74,8270.108620689662,9049.50664005146,7490.7106013278635,NaN,NaN,0,0,8140.738999999999,8440.270288576097,7841.2077114239,34373.657,50,58.58150009237221,51.528112896360824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-22T03:00:00+03:00,8201,8283.69,8164.78,8276.18,8241.851551724145,8888.111389664553,7595.591713783736,NaN,NaN,0,0,8126.772499999999,8421.263007546604,7832.281992453394,30612.109,50,65.20434932635956,55.130330174674015,NaN,NaN,NaN,NaN,55.130330174674015,NaN,55.130330174674015,55.130330174674015,102,99,96
2019-10-22T15:00:00+03:00,8275.04,8290,8000,8020.89,8212.867586206903,8733.08862905747,7692.646543356335,NaN,NaN,0,0,8107.750499999999,8392.344841368618,7823.15615863138,38894.771,50,60.04416940039924,43.257515875356084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-23T03:00:00+03:00,8020.68,8047.78,7917.11,7964.7,8182.498793103454,8519.052096091924,7845.945490114984,NaN,NaN,0,0,8067.267499999999,8456.487657231122,7678.047342768877,29190.091,50,54.91275558240859,41.156582413623944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-23T15:00:00+03:00,7965.67,7965.78,7172.76,7465,8164.725862068972,8539.875949349103,7789.57577478884,NaN,NaN,0,0,8024.236999999999,8492.337542537609,7556.136457462389,79294.048,50,44.25493730487436,28.09050411841848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-24T03:00:00+03:00,7465.18,7494.08,7337.44,7419,8149.06413793104,8568.926095672781,7729.202180189299,NaN,NaN,0,0,7977.501999999999,8492.084209743069,7462.919790256929,36133.415,50,39.9948903527981,27.233385840131575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-24T15:00:00+03:00,7419.01,7495.81,7408.09,7411.35,8131.500000000006,8586.62285857734,7676.377141422672,NaN,NaN,0,0,7941.529999999999,8462.98304459753,7420.076955402468,30586.119,50,39.06971537862179,27.085371325900766,27.085371325900766,NaN,27.085371325900766,NaN,NaN,NaN,NaN,NaN,102,99,96
2019-10-25T03:00:00+03:00,7410.07,7638.51,7359,7575.06,8117.49965517242,8589.941559281044,7645.057751063797,NaN,NaN,0,0,7966.0295,8566.322446667675,7365.736553332325,31509.738,50,41.706046042561326,35.201784840416124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
