time,open,high,low,close,Basis,Upper,Lower,Plot,Plot,Shapes,Shapes,Basis,Upper,Lower,Volume,Vwap midle Line,Plot,RSI Color,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Infinity Reversal Line,Volume EMA,Infinty X Trend
2020-06-23,9686.99,9723.23,9585,9631.66,9310.668103448279,10258.98423086753,8362.351976029027,NaN,NaN,0,0,9517.929500000002,9888.741640818562,9147.117359181442,164673.499,50,44.91504834875424,54.31949840463034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-24,9631.65,9678,9210,9298.4,9336.95086206897,10193.513222987129,8480.388501150812,NaN,NaN,0,0,9499.4025,9885.228636121745,9113.576363878256,300450.251,50,39.84210692609476,47.01556134087288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-25,9298.78,9350.9,9005,9246.75,9363.002586206901,10107.80362294404,8618.201549469763,NaN,NaN,0,0,9474.202000000001,9879.1010592031,9069.302940796902,272566.502,50,35.762183258269815,45.98357064452864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-26,9246.75,9297.16,9038.52,9159.99,9369.481724137937,10100.43911965206,8638.524328623815,NaN,NaN,0,0,9437.405999999999,9870.35722904973,9004.454770950268,249348.67,50,32.05220689348067,44.22742818549928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-27,9159.99,9195.75,8816.4,9008,9376.089310344832,10086.643132857602,8665.535487832063,NaN,NaN,0,0,9404.162500000002,9829.16250126411,8979.162498735894,237840.165,50,28.42504142245024,41.25498450235685,41.25498450235685,NaN,41.25498450235685,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-28,9008,9188,8932.68,9114,9380.97689655173,10080.263087001775,8681.690706101686,NaN,NaN,0,0,9375.053500000002,9774.356014655858,8975.750985344146,153842.891,50,29.45389496918595,44.077795285273965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-29,9114.01,9233,9022,9189.48,9384.671724137936,10077.57790740916,8691.76554086671,NaN,NaN,0,0,9337.747500000001,9673.939454089546,9001.555545910456,176660.525,50,32.602312107495216,46.06521858765644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-06-30,9189.99,9205,9063.97,9138.87,9388.7901724138,10072.908191395974,8704.672153431624,NaN,NaN,0,0,9335.5105,9673.850641305506,8997.170358694495,143469.832,50,34.52146869732521,44.91265744313772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-01,9138.88,9293,9090,9233.29,9394.985172413797,10066.739339837757,8723.231004989837,NaN,NaN,0,0,9316.951000000003,9666.709159469421,8967.192840530584,161642.185,50,38.86881462511573,47.54931856320723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-02,9233.29,9262.99,8936,9087.72,9396.104827586212,10065.5863859552,8726.623269217225,NaN,NaN,0,0,9296.400000000001,9656.270031371787,8936.529968628216,230747.519,50,38.62297659543972,44.04882420177578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-03,9087.72,9124.52,9036.06,9057.52,9394.5401724138,10066.749918400566,8722.330426427032,NaN,NaN,0,0,9286.278500000002,9652.056357846206,8920.500642153798,96947.338,50,38.63245116003987,43.3360464790128,43.3360464790128,NaN,43.3360464790128,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-04,9058.07,9194,9042.84,9137.18,9379.750172413796,10036.022364876451,8723.477979951142,NaN,NaN,0,0,9268.771000000002,9640.359269023096,8897.182730976909,100215.438,50,41.13747632658485,45.826205576966075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-05,9137.18,9146.35,8900,9071.86,9367.06689655173,10018.196210666109,8715.937582437353,NaN,NaN,0,0,9259.795000000002,9615.075160520591,8904.514839479412,139545.566,50,41.56070133164993,44.114260666384475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-06,9071.87,9379,9058.1,9339.6,9363.427758620695,10012.768659556279,8714.086857685112,NaN,NaN,0,0,9249.798000000003,9593.209998718108,8906.386001281897,199643.828,50,50.22624558473436,52.02539970939132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-07,9339.59,9380,9201.23,9258.51,9372.720517241383,9999.987555084357,8745.45347939841,NaN,NaN,0,0,9252.522500000003,9600.902292345243,8904.142707654762,127833.975,50,54.13685297855743,49.729308368817826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-08,9258.51,9470,9233.47,9436.08,9387.806551724145,9977.212873800652,8798.400229647637,NaN,NaN,0,0,9248.986500000003,9596.517319770848,8901.455680229157,170243.001,50,63.50517008723111,54.46818769478259,NaN,NaN,NaN,NaN,54.46818769478259,NaN,54.46818769478259,NaN,102,99,96
2020-07-09,9436.08,9440.81,9164.33,9236.28,9395.178448275869,9965.825555795991,8824.531340755746,NaN,NaN,0,0,9245.704000000003,9590.432662944504,8900.975337055503,188355.856,50,62.08146844325486,48.8842528324188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-10,9236.29,9317.24,9121.42,9288.39,9394.87637931035,9965.730692733847,8824.022065886853,NaN,NaN,0,0,9242.703500000001,9586.759518477604,8898.6474815224,140849.874,50,63.33365788859997,50.31490422564794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-11,9288.39,9301.74,9178.91,9233.5,9385.336724137938,9948.109557824815,8822.563890451062,NaN,NaN,0,0,9223.388500000003,9502.81050158636,8943.966498413645,74976.521,50,60.64447490972924,48.76659264547441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-12,9233.5,9349,9155,9300.69,9385.163620689662,9948.034309001752,8822.292932377572,NaN,NaN,0,0,9203.865500000004,9411.900091398846,8995.830908601161,127841.882,50,63.0850891826572,50.76388474872534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-13,9300.7,9345,9200,9241.2,9382.85689655173,9946.970658338316,8818.743134765144,NaN,NaN,0,0,9201.654000000004,9406.538314908323,8996.769685091685,136117.659,50,60.43164631838144,48.94453351527431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-14,9241.18,9279,9116,9254.17,9375.53965517242,9935.112245513663,8815.967064831179,NaN,NaN,0,0,9199.181500000002,9403.02013983682,8995.342860163184,129704.278,50,59.8347107770746,49.3705686731274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-15,9254.17,9272.56,9156,9197.3,9366.336206896558,9919.739154881663,8812.933258911453,NaN,NaN,0,0,9197.782000000003,9403.057017339,8992.506982661005,104107.708,50,53.85688382190163,47.498959259353974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-16,9197.75,9223,9044.02,9132,9355.273448275868,9901.269134800812,8809.277761750924,NaN,NaN,0,0,9204.966500000002,9392.457346631265,9017.47565336874,148089.45,50,46.23697742544853,45.37204453717435,45.37204453717435,NaN,45.37204453717435,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-17,9132,9187,9087,9151.69,9349.128275862075,9896.127024346002,8802.129527378147,NaN,NaN,0,0,9207.856500000004,9391.389689615708,9024.3233103843,80940.584,50,43.23431608267956,46.1549849390044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-18,9151.7,9210,9121.98,9171.8,9351.055862068972,9894.743481596724,8807.368242541219,NaN,NaN,0,0,9208.908000000003,9392.248879629968,9025.567120370039,63233.596,50,42.64666893554962,46.99062164191532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-19,9171.79,9239.59,9108,9210.51,9351.81637931035,9894.591312417415,8809.041446203286,NaN,NaN,0,0,9210.021000000002,9391.912193397364,9028.129806602641,75554.579,50,45.049639579773135,48.64284495543141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-20,9210.68,9221,9131.01,9161.13,9351.552931034488,9894.682875351347,8808.42298671763,NaN,NaN,0,0,9217.757000000003,9415.425285274714,9020.088714725292,72429.691,50,42.94427865829198,46.645564793980185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-21,9161.28,9439.6,9152.62,9388.01,9363.21913793104,9879.235583034684,8847.202692827397,NaN,NaN,0,0,9239.283500000003,9467.091477319627,9011.475522680379,179211.347,50,57.13714329030744,55.65494698257812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-22,9388,9543,9272,9518.25,9373.953620689661,9876.340232973851,8871.567008405471,NaN,NaN,0,0,9266.628000000004,9529.23315231691,9004.022847683098,126598.902,50,68.93245782554277,59.84655054792261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-23,9518.25,9678.32,9439.86,9604.41,9387.183965517246,9872.441144140945,8901.926786893548,NaN,NaN,0,0,9286.754000000004,9567.651755447327,9005.856244552682,166990.147,50,76.01581605618456,62.37993199121654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-24,9604.41,9650,9470,9539.7,9393.087068965522,9877.290815422133,8908.883322508911,NaN,NaN,0,0,9318.235500000004,9634.628472959783,9001.842527040226,133975.068,50,77.25679207178726,59.351221383500764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-25,9539.7,9735.1,9526.31,9701.49,9395.361206896558,9884.077435934294,8906.644977858821,NaN,NaN,0,0,9348.240000000003,9764.957271059702,8931.522728940305,133377.589,50,79.6152497490254,64.05087801011143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-26,9701.54,10300,9655.2,9939.69,9404.28241379311,9913.11377949416,8895.451048092058,NaN,NaN,0,0,9437.693500000003,10284.798311632203,8590.588688367803,261998.786,50,82.0172833237737,69.61993965215677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-27,9939.68,11488,9928.61,11047.58,9427.602758620695,10088.769611752039,8766.43590548935,NaN,NaN,0,0,9511.886500000002,10577.24023166404,8446.532768335965,744752.4,50,87.88554238509522,82.89362113727317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-28,11047.58,11270,10580,10919.94,9453.008103448281,10219.902164319199,8686.114042577363,NaN,NaN,0,0,9605.724000000002,10869.566150308172,8341.881849691832,499486.679,50,86.76520089127922,78.63104970631423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-29,10919.94,11364.8,10844.34,11113.03,9468.190000000006,10325.714991058188,8610.665008941824,NaN,NaN,0,0,9696.902500000002,11110.285713949615,8283.519286050388,356188.761,50,84.68489898539296,80.28283185572802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-30,11113.01,11195.52,10826.55,11111.96,9495.725517241384,10454.114402921507,8537.336631561262,NaN,NaN,0,0,9802.411500000002,11368.47355644941,8236.349443550595,230327.988,50,81.20319269898083,80.24581490423813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-07-31,11111.97,11450.42,10971.78,11343.68,9524.692586206904,10596.477247340708,8452.9079250731,NaN,NaN,0,0,9927.948,11701.754881039677,8154.141118960323,307399.731,50,78.19288267635214,82.16379799678771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-01,11343.67,11887.45,11201,11811.42,9559.573448275869,10784.19231012367,8334.954586428068,NaN,NaN,0,0,10019.874,11831.939252195889,8207.80874780411,386322.642,50,76.04336187338612,85.27227108798189,NaN,NaN,NaN,NaN,85.27227108798189,NaN,85.27227108798189,NaN,102,99,96
2020-08-02,11811.43,12154.25,10490,11079.72,9584.787758620696,10871.755990900254,8297.819526341138,NaN,NaN,0,0,10118.519,11967.535237753389,8269.502762246611,492803.351,50,70.60377483509254,65.9185112557615,65.9185112557615,NaN,65.9185112557615,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-03,11080.7,11483,10923,11227.07,9611.737241379316,10967.818240413513,8255.65624234512,NaN,NaN,0,0,10218.656500000001,12074.179052665575,8363.133947334427,238654.591,50,66.57112035346046,67.51737131535802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-04,11227.07,11427.38,11025,11200.05,9636.842931034489,11054.309473625595,8219.376388443383,NaN,NaN,0,0,10349.681500000002,12249.330006342865,8450.03299365714,200044.934,50,62.86024639837919,66.89761293827769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-05,11200.06,11798.56,11103,11752.5,9670.871034482765,11191.357334869599,8150.384734095931,NaN,NaN,0,0,10480.625000000002,12392.906899307662,8568.343100692342,263510.011,50,61.52664152896975,72.46321797899765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-06,11752.5,11916.02,11571.78,11770.56,9705.334827586214,11321.031222983298,8089.638432189129,NaN,NaN,0,0,10601.838,12473.811869653078,8729.864130346921,236459.595,50,59.114836478240896,72.62525438975675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-07,11769.97,11920,11318.93,11596.06,9734.836034482767,11423.417816006802,8046.254252958732,NaN,NaN,0,0,10729.5985,12552.442631704856,8906.754368295144,273935.127,50,55.47583800127963,68.4350029235125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-08,11596.26,11819,11513.69,11765.72,9777.727241379318,11542.38194392711,8013.072538831526,NaN,NaN,0,0,10855.8415,12573.377468022425,9138.305531977576,154707.303,50,52.68598970302746,70.23326246356456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-09,11765.72,11811,11526.9,11685.99,9816.1251724138,11647.03595456829,7985.214390259311,NaN,NaN,0,0,10981.285500000002,12616.16639667067,9346.404603329334,125463.463,50,49.53102463655689,68.26504982654188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-10,11685.99,12100,11384.9,11896.89,9857.993275862076,11764.687357316418,7951.299194407735,NaN,NaN,0,0,11075.005000000001,12572.82010796886,9577.189892031141,290418.014,50,47.33171305496636,70.61117357738192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-11,11896.86,11944,11127,11392.64,9893.390344827592,11836.161947397146,7950.618742258038,NaN,NaN,0,0,11173.202500000001,12522.657575960191,9823.747424039811,336861.638,50,43.05422457689974,59.31936299127744,59.31936299127744,NaN,59.31936299127744,59.31936299127744,NaN,NaN,NaN,NaN,102,99,96
2020-08-12,11392.64,11630,11140,11568.36,9930.396379310352,11917.113264899439,7943.679493721264,NaN,NaN,0,0,11285.717500000002,12431.497692198554,10139.93730780145,213799.491,50,41.36583176114675,61.622535182311694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-13,11568.37,11798,11272,11790,9969.549482758626,12011.053376137508,7928.045589379745,NaN,NaN,0,0,11389.037500000002,12291.619833548955,10486.455166451049,248214.725,50,41.69596788145658,64.36315938248492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-14,11790,11868.42,11644.6,11767.89,10009.36741379311,12098.964833177222,7919.769994408998,NaN,NaN,0,0,11485.005000000001,12118.940848063281,10851.069151936721,159019.959,50,41.66491293080876,63.87313608271802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-15,11767.89,11993.58,11682,11859.04,10052.082068965523,12189.344460862405,7914.819677068641,NaN,NaN,0,0,11528.687500000002,12156.407453669293,10900.96754633071,222262.987,50,42.243322596266225,65.05434094392817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-16,11858.91,11945,11688,11921.23,10097.155000000006,12279.452877853908,7914.857122146104,NaN,NaN,0,0,11597.5935,12245.136778778171,10950.05022122183,165733.721,50,43.077182057468555,65.87417635298827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-17,11921.32,12499.42,11780,12298.06,10147.913965517248,12394.712084336465,7901.1158466980305,NaN,NaN,0,0,11639.981500000002,12265.718913082035,11014.244086917968,331435.112,50,46.035831395867184,70.40485722369182,NaN,NaN,NaN,NaN,70.40485722369182,70.40485722369182,70.40485722369182,NaN,102,99,96
2020-08-18,12298.06,12403,11810,11960.79,10193.901551724144,12477.747786036518,7910.05531741177,NaN,NaN,0,0,11672.577000000001,12251.028186223777,11094.125813776225,291349.888,50,45.74163010699238,62.41749155285476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-19,11962.03,12037.05,11574.78,11763.87,10229.709827586214,12545.544370453465,7913.875284718963,NaN,NaN,0,0,11698.289,12261.491543740483,11135.086456259518,313267.066,50,44.20922763586833,58.26145758245036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-20,11763.88,11888,11676.03,11857.92,10268.093620689662,12616.574451738117,7919.612789641207,NaN,NaN,0,0,11684.6445,12249.442940807636,11119.846059192365,130981.044,50,44.12790990718073,59.64355709378219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-21,11858.53,11882.68,11491,11538.53,10306.716551724143,12663.80321917971,7949.629884268576,NaN,NaN,0,0,11714.181999999999,12206.48361107225,11221.880388927748,195106.536,50,40.918958175043116,53.2008577223471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-22,11538.53,11689.08,11385.06,11670.47,10348.504827586214,12714.86309303211,7982.146562140317,NaN,NaN,0,0,11735.5285,12175.763594615548,11295.293405384453,126696.73,50,40.68484450229038,55.346699723730744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-23,11670.48,11724,11522.15,11654,10391.505000000006,12760.550394482787,8022.459605517226,NaN,NaN,0,0,11763.191,12128.515244139602,11397.8667558604,95608.033,50,40.47492311460055,55.00763343565542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-24,11654,11831.96,11595,11753.3,10438.837758620695,12805.122640921827,8072.552876319563,NaN,NaN,0,0,11741.924500000001,12153.813745136556,11330.035254863446,108781.125,50,42.24803760016787,56.72883527072295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-25,11753.29,11770,11130,11327.17,10476.995862068972,12827.922294359276,8126.069429778668,NaN,NaN,0,0,11726.7075,12155.385838378825,11298.029161621176,267234.771,50,35.31508335930555,48.20620828370283,48.20620828370283,NaN,48.20620828370283,48.20620828370283,NaN,NaN,NaN,NaN,102,99,96
2020-08-26,11327.18,11548.68,11255.95,11466.22,10516.250000000005,12855.87706488245,8176.622935117561,NaN,NaN,0,0,11713.681,12172.240235471509,11255.121764528492,170305.024,50,33.247164121630504,50.80348100898212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-27,11466.22,11593,11130.82,11335.53,10554.123448275868,12874.375271777395,8233.871624774341,NaN,NaN,0,0,11701.7375,12166.652047713033,11236.822952286966,253778.342,50,29.111814348546822,48.34941026399857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-28,11335.83,11544.88,11283.19,11526.85,10593.667586206904,12900.66806747155,8286.667104942258,NaN,NaN,0,0,11690.771,12166.866756792822,11214.675243207179,129477.627,50,31.249991659404287,52.00449047189185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-29,11526.85,11582,11419.34,11466.66,10634.683793103455,12917.593388862953,8351.774197343957,NaN,NaN,0,0,11681.6335,12148.479735511235,11214.787264488765,83715.229,50,31.062134073969204,50.78684319898575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-30,11466.27,11724.12,11457.88,11714.14,10680.487586206904,12941.482210557342,8419.492961856466,NaN,NaN,0,0,11694.907000000001,12142.84436928712,11246.969630712882,113266.672,50,39.64424192726716,55.40980662879745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-08-31,11714.13,11784.21,11575.78,11658.11,10723.95189655173,12961.403939095124,8486.499854008338,NaN,NaN,0,0,11712.998,12168.197514437243,11257.798485562756,127272.378,50,44.061388406044514,54.16913644657599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-01,11658.11,12061.07,11531.34,11930.18,10773.233275862078,12988.76614505174,8557.700406672415,NaN,NaN,0,0,11693.346000000001,12167.109585995955,11219.582414004048,211680.828,50,53.11696361045324,58.97293589200831,NaN,NaN,NaN,NaN,58.97293589200831,NaN,58.97293589200831,NaN,102,99,96
2020-09-02,11930.17,11961,11156,11396.96,10808.705000000009,12997.000636902252,8620.409363097766,NaN,NaN,0,0,11612.005500000001,12435.88741691457,10788.123583085433,280411.964,50,44.983766553626964,48.28992209312262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-03,11396.44,11475,9901.16,10141.08,10823.92172413794,12980.938130937204,8666.905317338675,NaN,NaN,0,0,11541.4535,12499.392760167852,10583.514239832148,487812.737,50,28.07690111157398,33.08705375457399,33.08705375457399,NaN,33.08705375457399,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-04,10141.4,10635.77,9878.65,10448,10841.368620689664,12969.37553061944,8713.361710759888,NaN,NaN,0,0,11453.8275,12565.121011199923,10342.533988800076,432563.841,50,23.007553617883318,38.20705048659486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-05,10448,10567.87,9808.58,10168.71,10857.445000000007,12950.5068467499,8764.383153250114,NaN,NaN,0,0,11351.831,12508.011316160037,10195.650683839964,399307.282,50,19.983556127587207,35.54193816086857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-06,10168.23,10348.97,10003,10258.13,10874.16465517242,12932.020848422826,8816.308461922015,NaN,NaN,0,0,11272.7295,12467.272071756637,10078.186928243362,190207.654,50,20.304244640964733,37.05581853464824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-07,10258.13,10420.55,9879.68,10378.76,10893.910517241386,12909.970634384812,8877.85040009796,NaN,NaN,0,0,11190.987000000001,12461.252758195464,9920.721241804538,258476.949,50,22.64820986284666,39.13266295169025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-08,10379.3,10443.79,9842.01,10129.02,10908.192068965525,12890.355686383791,8926.02845154726,NaN,NaN,0,0,11109.055499999999,12407.74834295368,9810.362657046317,317802.322,50,24.02101726998679,36.45116626734179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-09,10130,10346,9981.13,10219.29,10925.05568965518,12866.426200118707,8983.685179191654,NaN,NaN,0,0,11048.9245,12373.613624020807,9724.235375979191,151222.689,50,26.61653606979703,38.10218943670593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-10,10219.29,10484.6,10211.67,10335.91,10943.706379310352,12840.789269047411,9046.623489573292,NaN,NaN,0,0,10984.7915,12307.100020448594,9662.482979551405,187667.873,50,30.04194522944186,40.26149551546148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-11,10335.91,10397.85,10200.8,10387.81,10964.232413793112,12810.366112882606,9118.098714703618,NaN,NaN,0,0,10924.0055,12229.335738943022,9618.675261056977,135929.303,50,33.35652139992104,41.243856724971735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-12,10387.81,10477.7,10271,10438.28,10986.754482758628,12773.857125381788,9199.651840135468,NaN,NaN,0,0,10852.7265,12124.3906283338,9581.062371666201,97429.037,50,36.61262949728465,42.23858691426091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-13,10438.29,10580,10209.01,10327.72,11007.030862068972,12736.136452364006,9277.925271773938,NaN,NaN,0,0,10819.573,12074.49518938224,9564.65081061776,159021.843,50,38.52502442100502,40.61639296066601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-14,10327.72,10746.06,10241.57,10664.1,11032.7601724138,12694.983910909887,9370.536433917714,NaN,NaN,0,0,10785.100999999999,12004.450091079352,9565.751908920645,205260.236,50,43.61603617086173,47.253839950827214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-15,10664.1,10923.42,10592,10776.78,11059.764827586214,12652.116288756879,9467.413366415549,NaN,NaN,0,0,10765.733,11961.573963993087,9569.892036006913,247657.23,50,48.82417202763751,49.2982083248027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-16,10776.88,11089.08,10661.9,10948.17,11090.575862068972,12601.878901043496,9579.272823094449,NaN,NaN,0,0,10736.157000000001,11883.514600316405,9588.799399683598,252881.019,50,55.423283367519176,52.32499869176595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-17,10948.16,11040,10740,10935.33,11117.253793103453,12560.493113310018,9674.014472896888,NaN,NaN,0,0,10709.1385,11810.96092243067,9607.316077569329,186484.361,50,60.00090596127287,52.07418815771609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-18,10935.97,11035,10810.1,10926.29,11141.530344827592,12522.387096547855,9760.673593107329,NaN,NaN,0,0,10677.1185,11694.2186802826,9660.018319717401,136028.351,50,63.31611248200755,51.88561857691433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-19,10926.3,11177,10880,11073.74,11166.86362068966,12486.548313473382,9847.17892790594,NaN,NaN,0,0,10639.927,11560.655079752063,9719.198920247936,126239.232,50,68.22688408291788,54.7630406019428,NaN,NaN,NaN,NaN,54.7630406019428,NaN,54.7630406019428,NaN,102,99,96
2020-09-20,11073.2,11073.9,10751,10914.28,11190.563275862076,12440.012573760336,9941.113977963816,NaN,NaN,0,0,10564.1545,11272.650432789213,9855.658567210789,150450.562,50,68.80458773761663,51.19716463460638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-21,10915.52,10980.69,10281,10414.73,11202.860517241386,12406.650469502056,9999.070564980717,NaN,NaN,0,0,10520.4725,11117.091733175519,9923.85326682448,333047.145,50,59.1684068978777,41.97589830620752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-22,10414.73,10574.08,10353.1,10523.32,11212.92310344828,12383.611122333343,10042.235084563217,NaN,NaN,0,0,10525.314,11111.011300980528,9939.616699019472,179900.686,50,55.37371307816806,44.323436311438044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-23,10523.32,10531.94,10132.21,10237.91,11198.963275862076,12396.213305954518,10001.713245769633,NaN,NaN,0,0,10539.16,11129.962421829805,9948.357578170195,203027.542,50,49.117886499509254,39.76920437254317,39.76920437254317,NaN,39.76920437254317,NaN,NaN,NaN,NaN,NaN,102,99,96
2020-09-24,10237.91,10837.27,10191,10724.92,11195.600862068974,12397.05452188809,9994.147202249856,NaN,NaN,0,0,10564.9,11133.334741408347,9996.465258591652,241646.573,50,52.547181817635746,49.33540849815469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102,99,96
